Time, C, R, AVG
0.3107, 1.013859E-06, -4.399475E-07, 2.748405E-07
0.3108, 1.010224E-06, -4.523799E-07, 2.667338E-07
0.3109, 1.016894E-06, -4.707639E-07, 2.606679E-07
0.311, 1.034361E-06, -4.968539E-07, 2.559935E-07
0.3111, 1.057299E-06, -5.1504E-07, 2.580266E-07
0.3112, 1.07444E-06, -5.336592E-07, 2.569894E-07
0.3113, 1.080768E-06, -5.478748E-07, 2.528743E-07
0.3114, 1.091641E-06, -5.73767E-07, 2.450584E-07
0.3115, 1.113121E-06, -5.951603E-07, 2.447448E-07
0.3116, 1.151956E-06, -5.928485E-07, 2.650137E-07
0.3117, 1.176981E-06, -5.736496E-07, 2.87077E-07
0.3118, 1.176723E-06, -5.577458E-07, 2.950348E-07
0.3119, 1.152822E-06, -5.525059E-07, 2.859469E-07
0.312, 1.141106E-06, -5.476767E-07, 2.826415E-07
0.3121, 1.152397E-06, -5.421138E-07, 2.910205E-07
0.3122, 1.171032E-06, -5.516031E-07, 2.953592E-07
0.3123, 1.175259E-06, -5.563807E-07, 2.950086E-07
0.3124, 1.172307E-06, -5.542524E-07, 2.946391E-07
0.3125, 1.171161E-06, -5.455263E-07, 2.985116E-07
0.3126, 1.185623E-06, -5.428256E-07, 3.06995E-07
0.3127, 1.20564E-06, -5.442347E-07, 3.161202E-07
0.3128, 1.217044E-06, -5.404185E-07, 3.236673E-07
0.3129, 1.213076E-06, -5.338208E-07, 3.250699E-07
0.313, 1.212264E-06, -5.349731E-07, 3.240851E-07
0.3131, 1.220869E-06, -5.4309E-07, 3.241896E-07
0.3132, 1.230111E-06, -5.488436E-07, 3.258089E-07
0.3133, 1.212113E-06, -5.419302E-07, 3.204741E-07
0.3134, 1.182884E-06, -5.321767E-07, 3.110617E-07
0.3135, 1.163475E-06, -5.247424E-07, 3.052978E-07
0.3136, 1.161016E-06, -5.159354E-07, 3.085658E-07
0.3137, 1.169439E-06, -4.948283E-07, 3.234363E-07
0.3138, 1.167253E-06, -4.696407E-07, 3.351656E-07
0.3139, 1.163854E-06, -4.637475E-07, 3.364899E-07
0.314, 1.161691E-06, -4.74169E-07, 3.30129E-07
0.3141, 1.162928E-06, -4.890746E-07, 3.231602E-07
0.3142, 1.153686E-06, -4.816475E-07, 3.223916E-07
0.3143, 1.146402E-06, -4.687895E-07, 3.253463E-07
0.3144, 1.138556E-06, -4.53862E-07, 3.29077E-07
0.3145, 1.134065E-06, -4.454001E-07, 3.311701E-07
0.3146, 1.125801E-06, -4.42971E-07, 3.28342E-07
0.3147, 1.125703E-06, -4.468972E-07, 3.262976E-07
0.3148, 1.121696E-06, -4.496052E-07, 3.229509E-07
0.3149, 1.111991E-06, -4.520198E-07, 3.169522E-07
0.315, 1.08381E-06, -4.491282E-07, 3.045664E-07
0.3151, 1.067102E-06, -4.499796E-07, 2.959188E-07
0.3152, 1.052807E-06, -4.663455E-07, 2.805709E-07
0.3153, 1.054407E-06, -4.961054E-07, 2.6623E-07
0.3154, 1.052913E-06, -5.347896E-07, 2.458307E-07
0.3155, 1.051228E-06, -5.623403E-07, 2.309974E-07
0.3156, 1.058095E-06, -5.704352E-07, 2.302589E-07
0.3157, 1.066389E-06, -5.618043E-07, 2.387241E-07
0.3158, 1.064075E-06, -5.439264E-07, 2.466741E-07
0.3159, 1.038617E-06, -5.426566E-07, 2.34803E-07
0.316, 1.013562E-06, -5.615327E-07, 2.12889E-07
0.3161, 1.000951E-06, -5.832856E-07, 1.956308E-07
0.3162, 1.007985E-06, -5.997618E-07, 1.907138E-07
0.3163, 1.021522E-06, -6.267181E-07, 1.836666E-07
0.3164, 1.031265E-06, -6.476783E-07, 1.778022E-07
0.3165, 1.04144E-06, -6.62481E-07, 1.752802E-07
0.3166, 1.057792E-06, -6.514724E-07, 1.889159E-07
0.3167, 1.078992E-06, -6.430986E-07, 2.03596E-07
0.3168, 1.090647E-06, -6.295361E-07, 2.162206E-07
0.3169, 1.090564E-06, -6.299031E-07, 2.15993E-07
0.317, 1.092279E-06, -6.424013E-07, 2.104829E-07
0.3171, 1.100132E-06, -6.674055E-07, 2.016339E-07
0.3172, 1.110945E-06, -6.828469E-07, 1.99101E-07
0.3173, 1.104435E-06, -6.945895E-07, 1.899307E-07
0.3174, 1.090481E-06, -7.020238E-07, 1.792908E-07
0.3175, 1.087498E-06, -7.079097E-07, 1.748325E-07
0.3176, 1.094942E-06, -7.096343E-07, 1.776157E-07
0.3177, 1.101543E-06, -7.172229E-07, 1.770038E-07
0.3178, 1.107978E-06, -7.320478E-07, 1.726314E-07
0.3179, 1.12376E-06, -7.524283E-07, 1.700311E-07
0.318, 1.143542E-06, -7.792157E-07, 1.661401E-07
0.3181, 1.150667E-06, -7.983338E-07, 1.599248E-07
0.3182, 1.148466E-06, -8.076983E-07, 1.540825E-07
0.3183, 1.154467E-06, -7.999114E-07, 1.609915E-07
0.3184, 1.166138E-06, -7.903927E-07, 1.715681E-07
0.3185, 1.181344E-06, -7.867746E-07, 1.808836E-07
0.3186, 1.186488E-06, -7.897617E-07, 1.818946E-07
0.3187, 1.182755E-06, -7.938715E-07, 1.7797E-07
0.3188, 1.170448E-06, -7.9429E-07, 1.717061E-07
0.3189, 1.159354E-06, -7.902757E-07, 1.682925E-07
0.319, 1.161752E-06, -7.874722E-07, 1.708965E-07
0.3191, 1.177102E-06, -7.832082E-07, 1.806112E-07
0.3192, 1.195526E-06, -7.864664E-07, 1.880131E-07
0.3193, 1.213023E-06, -7.958016E-07, 1.918706E-07
0.3194, 1.229951E-06, -8.051954E-07, 1.954183E-07
0.3195, 1.239398E-06, -7.967337E-07, 2.043644E-07
0.3196, 1.245855E-06, -7.793697E-07, 2.163659E-07
0.3197, 1.252609E-06, -7.593048E-07, 2.29886E-07
0.3198, 1.253853E-06, -7.551435E-07, 2.32613E-07
0.3199, 1.243685E-06, -7.657924E-07, 2.222007E-07
0.32, 1.236059E-06, -7.633632E-07, 2.196862E-07
0.3201, 1.238647E-06, -7.487586E-07, 2.283824E-07
0.3202, 1.23744E-06, -7.349317E-07, 2.348179E-07
0.3203, 1.225247E-06, -7.37339E-07, 2.275993E-07
0.3204, 1.216848E-06, -7.38939E-07, 2.226562E-07
0.3205, 1.219837E-06, -7.181771E-07, 2.346801E-07
0.3206, 1.217029E-06, -7.048641E-07, 2.400668E-07
0.3207, 1.212279E-06, -7.029265E-07, 2.387162E-07
0.3208, 1.1923E-06, -7.051722E-07, 2.277517E-07
0.3209, 1.176829E-06, -6.878153E-07, 2.28968E-07
0.321, 1.155325E-06, -6.528742E-07, 2.361573E-07
0.3211, 1.148596E-06, -6.206486E-07, 2.492297E-07
0.3212, 1.152344E-06, -5.882175E-07, 2.675586E-07
0.3213, 1.170987E-06, -5.538341E-07, 2.942029E-07
0.3214, 1.184781E-06, -5.197737E-07, 3.182991E-07
0.3215, 1.190138E-06, -4.908358E-07, 3.35643E-07
0.3216, 1.196808E-06, -4.592046E-07, 3.550016E-07
0.3217, 1.204662E-06, -4.210638E-07, 3.782512E-07
0.3218, 1.216294E-06, -3.834219E-07, 4.031049E-07
0.3219, 1.222925E-06, -3.593205E-07, 4.186168E-07
0.322, 1.229883E-06, -3.365256E-07, 4.336251E-07
0.3221, 1.235786E-06, -2.983775E-07, 4.559195E-07
0.3222, 1.243449E-06, -2.4641E-07, 4.861042E-07
0.3223, 1.26097E-06, -1.962844E-07, 5.20199E-07
0.3224, 1.289394E-06, -1.684179E-07, 5.483397E-07
0.3225, 1.297969E-06, -1.592368E-07, 5.572225E-07
0.3226, 1.292042E-06, -1.508556E-07, 5.585693E-07
0.3227, 1.279925E-06, -1.379316E-07, 5.591812E-07
0.3228, 1.284515E-06, -1.274588E-07, 5.667618E-07
0.3229, 1.306649E-06, -1.249416E-07, 5.789237E-07
0.323, 1.330216E-06, -1.266225E-07, 5.896566E-07
0.3231, 1.352813E-06, -1.260502E-07, 6.010575E-07
0.3232, 1.359103E-06, -1.32494E-07, 6.008747E-07
0.3233, 1.353913E-06, -1.433483E-07, 5.928053E-07
0.3234, 1.343162E-06, -1.565878E-07, 5.80789E-07
0.3235, 1.337273E-06, -1.616075E-07, 5.753423E-07
0.3236, 1.337653E-06, -1.645064E-07, 5.740552E-07
0.3237, 1.340399E-06, -1.688437E-07, 5.732007E-07
0.3238, 1.34395E-06, -1.782816E-07, 5.701491E-07
0.3239, 1.343085E-06, -1.919393E-07, 5.62781E-07
0.324, 1.349945E-06, -2.0741E-07, 5.582896E-07
0.3241, 1.350643E-06, -2.197322E-07, 5.523688E-07
0.3242, 1.357647E-06, -2.27108E-07, 5.520631E-07
0.3243, 1.354171E-06, -2.202019E-07, 5.538648E-07
0.3244, 1.353921E-06, -2.059865E-07, 5.609679E-07
0.3245, 1.351242E-06, -1.990441E-07, 5.631801E-07
0.3246, 1.355158E-06, -2.296992E-07, 5.495221E-07
0.3247, 1.355802E-06, -2.839784E-07, 5.222471E-07
0.3248, 1.349603E-06, -3.431749E-07, 4.891077E-07
0.3249, 1.325292E-06, -3.797307E-07, 4.585721E-07
0.325, 1.302354E-06, -3.980195E-07, 4.379976E-07
0.3251, 1.290722E-06, -4.033402E-07, 4.295736E-07
0.3252, 1.298735E-06, -4.01388E-07, 4.345056E-07
0.3253, 1.316301E-06, -4.047052E-07, 4.414561E-07
0.3254, 1.320505E-06, -4.199558E-07, 4.357706E-07
0.3255, 1.295313E-06, -4.396758E-07, 4.133605E-07
0.3256, 1.252487E-06, -4.546619E-07, 3.846864E-07
0.3257, 1.224488E-06, -4.602102E-07, 3.680999E-07
0.3258, 1.221529E-06, -4.65942E-07, 3.637314E-07
0.3259, 1.226629E-06, -4.651495E-07, 3.666414E-07
0.326, 1.227341E-06, -4.607607E-07, 3.692229E-07
0.3261, 1.226954E-06, -4.618982E-07, 3.684543E-07
0.3262, 1.235673E-06, -4.741177E-07, 3.665293E-07
0.3263, 1.247191E-06, -4.941386E-07, 3.620152E-07
0.3264, 1.258148E-06, -5.13697E-07, 3.5746E-07
0.3265, 1.266889E-06, -5.191794E-07, 3.589709E-07
0.3266, 1.276632E-06, -5.068499E-07, 3.700286E-07
0.3267, 1.285578E-06, -4.858823E-07, 3.850856E-07
0.3268, 1.288772E-06, -4.806715E-07, 3.893049E-07
0.3269, 1.285555E-06, -4.888104E-07, 3.835859E-07
0.327, 1.284516E-06, -5.020574E-07, 3.763411E-07
0.3271, 1.270388E-06, -5.164492E-07, 3.620789E-07
0.3272, 1.254703E-06, -5.248817E-07, 3.500808E-07
0.3273, 1.236219E-06, -5.345105E-07, 3.36098E-07
0.3274, 1.22052E-06, -5.295494E-07, 3.309013E-07
0.3275, 1.205853E-06, -5.268192E-07, 3.25078E-07
0.3276, 1.191489E-06, -5.210508E-07, 3.209482E-07
0.3277, 1.186656E-06, -5.095064E-07, 3.2444E-07
0.3278, 1.179546E-06, -4.879519E-07, 3.31901E-07
0.3279, 1.186761E-06, -4.490403E-07, 3.552287E-07
0.328, 1.195957E-06, -4.130058E-07, 3.780678E-07
0.3281, 1.211224E-06, -3.942325E-07, 3.951171E-07
0.3282, 1.218183E-06, -3.885153E-07, 4.014445E-07
0.3283, 1.220937E-06, -3.915682E-07, 4.01247E-07
0.3284, 1.229951E-06, -3.79635E-07, 4.11745E-07
0.3285, 1.235695E-06, -3.622637E-07, 4.233995E-07
0.3286, 1.238199E-06, -3.37678E-07, 4.371281E-07
0.3287, 1.21803E-06, -3.259795E-07, 4.331587E-07
0.3288, 1.194076E-06, -3.216788E-07, 4.235672E-07
0.3289, 1.178005E-06, -3.245118E-07, 4.142256E-07
0.329, 1.172845E-06, -3.163656E-07, 4.158296E-07
0.3291, 1.163254E-06, -3.073974E-07, 4.156729E-07
0.3292, 1.157305E-06, -2.95244E-07, 4.189261E-07
0.3293, 1.160819E-06, -2.878243E-07, 4.244252E-07
0.3294, 1.179606E-06, -2.862244E-07, 4.344757E-07
0.3295, 1.193121E-06, -2.869068E-07, 4.407733E-07
0.3296, 1.201224E-06, -2.858204E-07, 4.4531E-07
0.3297, 1.204806E-06, -2.798464E-07, 4.501076E-07
0.3298, 1.222235E-06, -2.747017E-07, 4.612921E-07
0.3299, 1.24018E-06, -2.681186E-07, 4.734615E-07
0.33, 1.246227E-06, -2.534259E-07, 4.839035E-07
0.3301, 1.238867E-06, -2.287448E-07, 4.92831E-07
0.3302, 1.228806E-06, -2.059719E-07, 4.994604E-07
0.3303, 1.228541E-06, -1.991761E-07, 5.027847E-07
0.3304, 1.235977E-06, -1.933341E-07, 5.094103E-07
0.3305, 1.245727E-06, -1.861271E-07, 5.178679E-07
0.3306, 1.258315E-06, -1.715151E-07, 5.314845E-07
0.3307, 1.287338E-06, -1.697686E-07, 5.466422E-07
0.3308, 1.322219E-06, -1.793021E-07, 5.589458E-07
0.3309, 1.357366E-06, -1.897455E-07, 5.709176E-07
0.331, 1.375569E-06, -1.926517E-07, 5.783903E-07
0.3311, 1.401648E-06, -1.833382E-07, 5.959469E-07
0.3312, 1.431582E-06, -1.675445E-07, 6.186929E-07
0.3313, 1.457738E-06, -1.437368E-07, 6.436549E-07
0.3314, 1.482094E-06, -1.123479E-07, 6.715863E-07
0.3315, 1.495791E-06, -7.681962E-08, 6.963805E-07
0.3316, 1.50655E-06, -5.500071E-08, 7.127617E-07
0.3317, 1.506117E-06, -4.695724E-08, 7.166378E-07
0.3318, 1.507596E-06, -5.232222E-08, 7.146378E-07
0.3319, 1.5113E-06, -4.949651E-08, 7.17895E-07
0.332, 1.519662E-06, -3.523685E-08, 7.292549E-07
0.3321, 1.525079E-06, -1.498853E-08, 7.422115E-07
0.3322, 1.527575E-06, -7.407402E-09, 7.472925E-07
0.3323, 1.523137E-06, -1.134103E-08, 7.431105E-07
0.3324, 1.513963E-06, -2.769066E-09, 7.429575E-07
0.3325, 1.506254E-06, 1.184299E-08, 7.465949E-07
0.3326, 1.502892E-06, 2.454691E-08, 7.514001E-07
0.3327, 1.508978E-06, 2.522967E-08, 7.547393E-07
0.3328, 1.516892E-06, 2.346109E-08, 7.577314E-07
0.3329, 1.517658E-06, 1.981347E-08, 7.562538E-07
0.333, 1.499713E-06, 1.985737E-08, 7.474532E-07
0.3331, 1.478725E-06, 2.500187E-08, 7.397493E-07
0.3332, 1.46616E-06, 3.945268E-08, 7.409172E-07
0.3333, 1.448624E-06, 5.262631E-08, 7.389921E-07
0.3334, 1.419563E-06, 6.348089E-08, 7.302213E-07
0.3335, 1.381472E-06, 7.357909E-08, 7.166265E-07
0.3336, 1.358147E-06, 8.830102E-08, 7.126421E-07
0.3337, 1.349945E-06, 1.084978E-07, 7.188758E-07
0.3338, 1.346318E-06, 1.27616E-07, 7.268111E-07
0.3339, 1.340384E-06, 1.405989E-07, 7.304931E-07
0.334, 1.319472E-06, 1.567887E-07, 7.284413E-07
0.3341, 1.283164E-06, 1.71819E-07, 7.182304E-07
0.3342, 1.25364E-06, 1.902254E-07, 7.13071E-07
0.3343, 1.235673E-06, 2.217979E-07, 7.202863E-07
0.3344, 1.223919E-06, 2.613333E-07, 7.346048E-07
0.3345, 1.202939E-06, 2.934119E-07, 7.405962E-07
0.3346, 1.176313E-06, 3.061452E-07, 7.339779E-07
0.3347, 1.152988E-06, 3.275824E-07, 7.33407E-07
0.3348, 1.122705E-06, 3.723284E-07, 7.412636E-07
0.3349, 1.095776E-06, 4.278187E-07, 7.56231E-07
0.335, 1.071283E-06, 4.636699E-07, 7.624129E-07
0.3351, 1.057906E-06, 4.765574E-07, 7.623871E-07
0.3352, 1.040386E-06, 4.776948E-07, 7.543511E-07
0.3353, 1.01942E-06, 4.90252E-07, 7.504262E-07
0.3354, 1.00058E-06, 5.101259E-07, 7.512656E-07
0.3355, 9.848804E-07, 5.367008E-07, 7.570558E-07
0.3356, 9.708963E-07, 5.513787E-07, 7.576415E-07
0.3357, 9.547642E-07, 5.612128E-07, 7.547089E-07
0.3358, 9.453101E-07, 5.670911E-07, 7.530488E-07
0.3359, 9.45887E-07, 5.751935E-07, 7.574511E-07
0.336, 9.485278E-07, 5.859156E-07, 7.642E-07
0.3361, 9.361973E-07, 5.997056E-07, 7.651474E-07
0.3362, 9.121666E-07, 6.113013E-07, 7.592268E-07
0.3363, 8.921197E-07, 6.216935E-07, 7.546531E-07
0.3364, 8.919679E-07, 6.335682E-07, 7.606147E-07
0.3365, 8.9495E-07, 6.382945E-07, 7.644835E-07
0.3366, 8.930529E-07, 6.374214E-07, 7.631069E-07
0.3367, 8.873321E-07, 6.394613E-07, 7.613311E-07
0.3368, 8.839403E-07, 6.476883E-07, 7.638455E-07
0.3369, 8.835003E-07, 6.542568E-07, 7.669682E-07
0.337, 8.82696E-07, 6.508222E-07, 7.648268E-07
0.3371, 8.820738E-07, 6.49017E-07, 7.636032E-07
0.3372, 8.86649E-07, 6.521215E-07, 7.674308E-07
0.3373, 8.849339E-07, 6.528774E-07, 7.669719E-07
0.3374, 8.866185E-07, 6.52716E-07, 7.677181E-07
0.3375, 8.868463E-07, 6.461769E-07, 7.64506E-07
0.3376, 8.841679E-07, 6.380307E-07, 7.590481E-07
0.3377, 8.716402E-07, 6.22545E-07, 7.450168E-07
0.3378, 8.608425E-07, 6.098044E-07, 7.332315E-07
0.3379, 8.534215E-07, 5.944293E-07, 7.217672E-07
0.338, 8.438078E-07, 5.852189E-07, 7.123584E-07
0.3381, 8.219703E-07, 5.799201E-07, 6.989281E-07
0.3382, 8.033119E-07, 5.838904E-07, 6.917726E-07
0.3383, 7.97477E-07, 5.887417E-07, 6.913698E-07
0.3384, 8.009825E-07, 5.922203E-07, 6.948617E-07
0.3385, 7.968776E-07, 5.876479E-07, 6.905192E-07
0.3386, 7.81755E-07, 5.88279E-07, 6.834048E-07
0.3387, 7.675962E-07, 5.965208E-07, 6.806329E-07
0.3388, 7.67012E-07, 6.17239E-07, 6.908774E-07
0.3389, 7.674749E-07, 6.314181E-07, 6.983126E-07
0.339, 7.619583E-07, 6.335465E-07, 6.966823E-07
0.3391, 7.524509E-07, 6.30596E-07, 6.90508E-07
0.3392, 7.591811E-07, 6.392632E-07, 6.982228E-07
0.3393, 7.728243E-07, 6.532735E-07, 7.120527E-07
0.3394, 7.909514E-07, 6.652214E-07, 7.270387E-07
0.3395, 8.019539E-07, 6.782336E-07, 7.390628E-07
0.3396, 8.157333E-07, 7.070686E-07, 7.604954E-07
0.3397, 8.217811E-07, 7.481891E-07, 7.843718E-07
0.3398, 8.237843E-07, 7.824697E-07, 8.027827E-07
0.3399, 8.191709E-07, 8.041492E-07, 8.115349E-07
0.34, 8.181539E-07, 8.260931E-07, 8.221896E-07
0.3401, 8.134797E-07, 8.556764E-07, 8.349297E-07
0.3402, 8.156803E-07, 8.855609E-07, 8.512029E-07
0.3403, 8.234957E-07, 8.993366E-07, 8.620481E-07
0.3404, 8.373963E-07, 8.988301E-07, 8.686251E-07
0.3405, 8.339059E-07, 8.85752E-07, 8.60261E-07
0.3406, 8.240115E-07, 8.704937E-07, 8.476399E-07
0.3407, 8.201114E-07, 8.60682E-07, 8.407348E-07
0.3408, 8.334583E-07, 8.614375E-07, 8.47681E-07
0.3409, 8.492255E-07, 8.712132E-07, 8.604026E-07
0.341, 8.628688E-07, 8.669639E-07, 8.649504E-07
0.3411, 8.718754E-07, 8.544366E-07, 8.630106E-07
0.3412, 8.80829E-07, 8.288969E-07, 8.544301E-07
0.3413, 8.792959E-07, 8.176753E-07, 8.47972E-07
0.3414, 8.709417E-07, 8.141012E-07, 8.420478E-07
0.3415, 8.579059E-07, 8.279935E-07, 8.427004E-07
0.3416, 8.509405E-07, 8.351196E-07, 8.428983E-07
0.3417, 8.60797E-07, 8.24082E-07, 8.421335E-07
0.3418, 8.892287E-07, 7.997828E-07, 8.437604E-07
0.3419, 9.182067E-07, 7.797327E-07, 8.478157E-07
0.342, 9.365846E-07, 7.792407E-07, 8.566014E-07
0.3421, 9.539679E-07, 7.725473E-07, 8.617457E-07
0.3422, 9.740753E-07, 7.537519E-07, 8.620776E-07
0.3423, 9.935384E-07, 7.233538E-07, 8.561946E-07
0.3424, 9.913687E-07, 6.950472E-07, 8.407387E-07
0.3425, 9.811557E-07, 6.687442E-07, 8.223465E-07
0.3426, 9.612372E-07, 6.423308E-07, 7.991265E-07
0.3427, 9.371003E-07, 6.264565E-07, 7.791897E-07
0.3428, 9.024693E-07, 6.186921E-07, 7.582159E-07
0.3429, 8.787878E-07, 6.158227E-07, 7.451139E-07
0.343, 8.739092E-07, 6.172026E-07, 7.434167E-07
0.3431, 8.863605E-07, 6.22751E-07, 7.523591E-07
0.3432, 9.050341E-07, 6.309779E-07, 7.657222E-07
0.3433, 9.116578E-07, 6.372014E-07, 7.721425E-07
0.3434, 9.092221E-07, 6.525766E-07, 7.787607E-07
0.3435, 9.000716E-07, 6.775222E-07, 7.869423E-07
0.3436, 9.029854E-07, 6.972053E-07, 7.983805E-07
0.3437, 9.226303E-07, 7.13828E-07, 8.164891E-07
0.3438, 9.553031E-07, 7.30282E-07, 8.409174E-07
0.3439, 9.77558E-07, 7.520272E-07, 8.629132E-07
0.344, 9.858666E-07, 7.716666E-07, 8.769816E-07
0.3441, 9.761694E-07, 7.880029E-07, 8.805181E-07
0.3442, 9.693935E-07, 8.070039E-07, 8.868454E-07
0.3443, 9.605313E-07, 8.211243E-07, 8.896661E-07
0.3444, 9.497034E-07, 8.366831E-07, 8.922514E-07
0.3445, 9.416603E-07, 8.484402E-07, 8.942735E-07
0.3446, 9.44832E-07, 8.574814E-07, 9.004288E-07
0.3447, 9.625725E-07, 8.6361E-07, 9.122665E-07
0.3448, 9.786893E-07, 8.718374E-07, 9.243728E-07
0.3449, 9.93819E-07, 8.902731E-07, 9.41183E-07
0.345, 1.008182E-06, 9.076666E-07, 9.570869E-07
0.3451, 1.027873E-06, 9.189389E-07, 9.72498E-07
0.3452, 1.03622E-06, 9.310779E-07, 9.827726E-07
0.3453, 1.029284E-06, 9.49381E-07, 9.886669E-07
0.3454, 1.008532E-06, 9.733503E-07, 9.906478E-07
0.3455, 1.00297E-06, 1.003022E-06, 1.002996E-06
0.3456, 1.010337E-06, 1.028679E-06, 1.019661E-06
0.3457, 1.022379E-06, 1.051973E-06, 1.037423E-06
0.3458, 1.024671E-06, 1.060942E-06, 1.043109E-06
0.3459, 1.01505E-06, 1.079774E-06, 1.047951E-06
0.346, 1.001255E-06, 1.110914E-06, 1.056998E-06
0.3461, 9.969376E-07, 1.145979E-06, 1.0727E-06
0.3462, 1.004707E-06, 1.153545E-06, 1.080367E-06
0.3463, 1.012584E-06, 1.149333E-06, 1.082098E-06
0.3464, 1.008099E-06, 1.152804E-06, 1.081658E-06
0.3465, 9.982654E-07, 1.175724E-06, 1.088474E-06
0.3466, 9.896761E-07, 1.186174E-06, 1.089563E-06
0.3467, 9.826952E-07, 1.184985E-06, 1.085526E-06
0.3468, 9.724519E-07, 1.176516E-06, 1.076185E-06
0.3469, 9.625346E-07, 1.174044E-06, 1.070052E-06
0.347, 9.621933E-07, 1.163923E-06, 1.064739E-06
0.3471, 9.684985E-07, 1.14606E-06, 1.058759E-06
0.3472, 9.73279E-07, 1.131073E-06, 1.053491E-06
0.3473, 9.666246E-07, 1.110216E-06, 1.039617E-06
0.3474, 9.555994E-07, 1.090458E-06, 1.024153E-06
0.3475, 9.553489E-07, 1.059195E-06, 1.008137E-06
0.3476, 9.623826E-07, 1.030712E-06, 9.971167E-07
0.3477, 9.757071E-07, 1.018984E-06, 9.977064E-07
0.3478, 9.835828E-07, 1.02443E-06, 1.004347E-06
0.3479, 9.864966E-07, 1.025384E-06, 1.006264E-06
0.348, 9.898578E-07, 1.001224E-06, 9.956358E-07
0.3481, 9.87885E-07, 9.650212E-07, 9.762625E-07
0.3482, 9.823307E-07, 9.405896E-07, 9.611124E-07
0.3483, 9.687186E-07, 9.377126E-07, 9.529572E-07
0.3484, 9.730663E-07, 9.416901E-07, 9.571168E-07
0.3485, 9.960572E-07, 9.447942E-07, 9.699985E-07
0.3486, 1.034497E-06, 9.451247E-07, 9.890661E-07
0.3487, 1.074091E-06, 9.465338E-07, 1.009249E-06
0.3488, 1.116742E-06, 9.504233E-07, 1.032197E-06
0.3489, 1.159871E-06, 9.537696E-07, 1.055103E-06
0.349, 1.189311E-06, 9.642793E-07, 1.07492E-06
0.3491, 1.193621E-06, 9.8124E-07, 1.085661E-06
0.3492, 1.189167E-06, 1.00344E-06, 1.094756E-06
0.3493, 1.201633E-06, 1.026353E-06, 1.112532E-06
0.3494, 1.246963E-06, 1.053015E-06, 1.148373E-06
0.3495, 1.297945E-06, 1.084713E-06, 1.189552E-06
0.3496, 1.325762E-06, 1.107243E-06, 1.214682E-06
0.3497, 1.322712E-06, 1.126017E-06, 1.222725E-06
0.3498, 1.31583E-06, 1.143667E-06, 1.228314E-06
0.3499, 1.320284E-06, 1.166176E-06, 1.241946E-06
0.35, 1.325376E-06, 1.188919E-06, 1.25601E-06
0.3501, 1.324056E-06, 1.207715E-06, 1.264916E-06
0.3502, 1.321385E-06, 1.2256E-06, 1.272694E-06
0.3503, 1.321802E-06, 1.238701E-06, 1.279559E-06
0.3504, 1.3253E-06, 1.244146E-06, 1.284046E-06
0.3505, 1.324935E-06, 1.25442E-06, 1.28909E-06
0.3506, 1.318766E-06, 1.270433E-06, 1.294197E-06
0.3507, 1.317461E-06, 1.28939E-06, 1.303192E-06
0.3508, 1.31671E-06, 1.297148E-06, 1.306766E-06
0.3509, 1.324017E-06, 1.304201E-06, 1.313944E-06
0.351, 1.32681E-06, 1.315576E-06, 1.321099E-06
0.3511, 1.33716E-06, 1.337469E-06, 1.337317E-06
0.3512, 1.357989E-06, 1.37393E-06, 1.366092E-06
0.3513, 1.374386E-06, 1.403947E-06, 1.389412E-06
0.3514, 1.384287E-06, 1.426624E-06, 1.405808E-06
0.3515, 1.389849E-06, 1.430366E-06, 1.410445E-06
0.3516, 1.398863E-06, 1.435034E-06, 1.41725E-06
0.3517, 1.413888E-06, 1.442549E-06, 1.428457E-06
0.3518, 1.439694E-06, 1.45057E-06, 1.445223E-06
0.3519, 1.468224E-06, 1.453235E-06, 1.460604E-06
0.352, 1.497125E-06, 1.448178E-06, 1.472244E-06
0.3521, 1.515511E-06, 1.437573E-06, 1.475893E-06
0.3522, 1.536696E-06, 1.423541E-06, 1.479176E-06
0.3523, 1.547273E-06, 1.418484E-06, 1.481806E-06
0.3524, 1.549086E-06, 1.425596E-06, 1.486312E-06
0.3525, 1.537856E-06, 1.436627E-06, 1.486398E-06
0.3526, 1.533243E-06, 1.430675E-06, 1.481104E-06
0.3527, 1.538289E-06, 1.405656E-06, 1.470867E-06
0.3528, 1.552395E-06, 1.380644E-06, 1.465088E-06
0.3529, 1.559976E-06, 1.373291E-06, 1.465077E-06
0.353, 1.562108E-06, 1.382633E-06, 1.470875E-06
0.3531, 1.562199E-06, 1.387456E-06, 1.473371E-06
0.3532, 1.567154E-06, 1.379779E-06, 1.471905E-06
0.3533, 1.578088E-06, 1.360704E-06, 1.467585E-06
0.3534, 1.59271E-06, 1.342107E-06, 1.46532E-06
0.3535, 1.614623E-06, 1.321227E-06, 1.46548E-06
0.3536, 1.63486E-06, 1.309213E-06, 1.469323E-06
0.3537, 1.65936E-06, 1.30426E-06, 1.478851E-06
0.3538, 1.667267E-06, 1.29844E-06, 1.47978E-06
0.3539, 1.675424E-06, 1.294954E-06, 1.482018E-06
0.354, 1.68195E-06, 1.295365E-06, 1.485436E-06
0.3541, 1.708788E-06, 1.307423E-06, 1.50476E-06
0.3542, 1.736969E-06, 1.319018E-06, 1.52451E-06
0.3543, 1.751947E-06, 1.328852E-06, 1.536874E-06
0.3544, 1.753988E-06, 1.337857E-06, 1.542455E-06
